Name,Description,Latitude,Longitude,Category,Address,Website,Cuisine
the FRONT HOUSE,"[1 Star] Innovative | $$$
Warm wooden hues, soothing curves and rich textures set the scene. The chef-owner has been in fine dining for over 20 years and his set menu marries his travel experiences with his Taiwanese heritage.",22.6361761,120.3235831,Michelin 1 Star,"132 Sianjheng Road, Lingya District, Kaohsiung, 802, Taiwan",https://guide.michelin.com/en/kaohsiung-region/kaohsiung/restaurant/the-front-house,Innovative
Ban Bo,"[1 Star] Taiwanese contemporary | $$$
From the chirping of birds and crickets to the custom-made tableware by local artisans, everything in this strikingly designed room paints a vibrant portrait of Taiwan. In the same vein, a historic ma",25.0813272,121.5605264,Michelin 1 Star,"38, Lane 265, Lequn 2nd Road, Zhongshan District, Taipei, Taiwan",https://guide.michelin.com/en/taipei-region/taipei/restaurant/ban-bo,Taiwanese contemporary
Hosu,"[1 Star] Taiwanese contemporary | $$$
Hosu moved here in 2024, and the decor revolves around eco-friendly principles – a native five-needle pine adorns the courtyard; the walls are covered in oyster shell paint. The chef's 14-course set m",25.036396,121.553234,Michelin 1 Star,"17, Alley 20, Lane 300, Section 4, Ren’ai Road, Da’an District, Taipei, Taiwan",https://www.hosutaiwan.com/,Taiwanese contemporary
Paris 1930 de Hideki Takayama,"[1 Star] French Contemporary | $$$$
The pristine interior exudes understated elegance. Expect a local take on executive chef Takayama-san's refined French-Japanese culinary vision. The head chef, an avid tea lover, cleverly incorporates",25.0628,121.52997,Michelin 1 Star,"2F, The Landis, 41, Section 2, Minquan East Road, Zhongshan District, Taipei, 104032, Taiwan",https://taipei.landishotelsresorts.com/dining-detail.php?id=9,French Contemporary
Tien Hsiang Lo,"[1 Star] Hang Zhou | $$$
The Ten scenes of West Lake – iconic spots in Hangzhou – are the inspiration behind this hotel restaurant's modern decor. The head chef reimagines traditional Hangzhou recipes with new ideas. Try his ",25.062841,121.529965,Michelin 1 Star,"B1, The Landis, 41, Section 2, Minquan East Road, Zhongshan District, Taipei, 104, Taiwan",https://taipei.landishotelsresorts.com/chinese-trad/dining-detail.php?id=7,Hang Zhou
SENS,"[1 Star] French Contemporary | $$$$
The 20-seater is not particularly spacious, but the clever use of shiny materials and vertical lines more than compensates. It only opens for dinner with a single tasting menu that changes according t",25.0588994,121.5473342,Michelin 1 Star,"12, Lane 127, Section 3, Minsheng East Road, Songshan District, Taipei, 105, Taiwan",https://www.senstw.com/tw,French Contemporary
ZEA,"[1 Star] Latin American | $$$$
The Argentinian owner-chef reimagines Latam cuisine through a distinctly Taiwanese lens. His tasting menu pays tribute to his cultural and culinary heritage, layering contrasts and flavours with all t",25.03634,121.5541294,Michelin 1 Star,"5, Alley 20, Lane 300, Section 4, Ren'ai Road, Da’an District, Taipei, Taiwan",https://guide.michelin.com/en/taipei-region/taipei/restaurant/zea,Latin American
HAILI,"[1 Star] Modern Cuisine | $$$
Having honed his skills in some famous kitchens in Taiwan, Chef Kang, a Taipei native, chose to start his first venture in Kaohsiung. With an open kitchen and counter seats, the earth-toned room exude",22.6291861,120.2916502,Michelin 1 Star,"2F, 264-1 Chenggong 1st Road, Qianjin District, Kaohsiung, 801, Taiwan",https://hai-li.tw/,Modern Cuisine
de nuit,"[1 Star] French Contemporary | $$$$
‘De nuit’ in French translates as ‘by night’ and the room aptly sports a black, grey and blue colour scheme, dotted with brass trim and velvet upholstery. The young kitchen team is led by the Hong Kon",25.0334532,121.5505992,Michelin 1 Star,"175, Section 4, Xinyi Road, Da'an District, Taipei, Taiwan",https://www.denuit.com.tw,French Contemporary
Ken Anhe,"[1 Star] Japanese | $$$$
Chef Wachi Isao is known for his insistence on freshness and his skilful layering of flavours. He serves omakase menus only, with items varying daily. The menus feature mostly raw fish and nigiri sush",25.0345957,121.552898,Michelin 1 Star,"4, Lane 127, Section 1, Anhe Road, Da'an District, Taipei, 10681, Taiwan",https://guide.michelin.com/en/taipei-region/taipei/restaurant/ken-an-ho,Japanese
Sushi Ryu,"[1 Star] Sushi | $$$$
Having had almost 30 years’ experience working in renowned sushi restaurants in Taipei, the owner-chef opened here in 2017. The décor is traditionally Japanese, with solid wood countertops imported fr",25.0558134,121.5271858,Michelin 1 Star,"60-5, Section 2, Xinsheng North Road, Zhongshan District, Taipei, 104, Taiwan",https://guide.michelin.com/en/taipei-region/taipei/restaurant/sushi-ryu,Sushi
Ming Fu,"[1 Star] Taiwanese | $$$
A buzzy spot for home-style food, Ming Fu serves big portions ideal for sharing with friends and family. Taiwanese fare is the star, including items seldom found elsewhere, such as mullet tripe and fr",25.0617759,121.524353,Michelin 1 Star,"18-1, Lane 137, Section 2, Zhongshan North Road, Zhongshan District, Taipei, 104, Taiwan",https://guide.michelin.com/en/taipei-region/taipei/restaurant/ming-fu,Taiwanese
Ad Astra,"[1 Star] European Contemporary | $$$$
An alumnus of several world-renowned restaurants in New York City, the head chef recounts his eclectic journey with a 10- or 14-course omakase-style tasting menu. From your counter seat, watch the hus",25.0544699,121.5241219,Michelin 1 Star,"23, Lane 45, Section 2, Zhongshan North Road, Zhongshan District, Taipei, 10450, Taiwan",https://www.adastra.com.tw,European Contemporary
INITA,"[1 Star] Italian Contemporary | $$$$
INITA, a portmanteau of Italy, Nippon (Japan) and Taiwan, delivers victuals that are underscored by Italian technique, jazzed up with Japanese twists and crafted with Taiwanese ingredients. The season",25.0460871,121.5505871,Michelin 1 Star,"1, Alley 52, Lane 12, Section 3, Bade Road, Songshan District, Taipei, Taiwan",https://www.inita.tw/,Italian Contemporary
Shin Yeh Taiwanese Signature,"[1 Star] Taiwanese | $$
The encyclopaedic proportions of the menu may be a bit daunting, but the familiar and much-loved dishes of the group’s flagship outlets feature prominently. This branch serves the brand’s greatest hit",25.0803851,121.5593471,Michelin 1 Star,"Marriott Midtown, 199 Lequn 2nd Road, Zhongshan District, Taipei, Taiwan",https://www.shinyeh.com.tw/content/zh/Brand/Index.aspx?BrandId=11,Taiwanese
Nung Wei Hsiao Chu,"[Bib Gourmand] Hakkanese | $$
With a career in Chinese cooking spanning more than 40 years, the chef opened this family-friendly restaurant a decade ago. The small menu captures the greatest hits of Hakkanese cuisine, but classics",24.7977542,120.9512965,Bib Gourmand,"56, Lane 92, Section 3, Jingguo Road, Xiangshan District, Hsinchu City, Taiwan",https://guide.michelin.com/en/northern-taiwan/hsinchu-city_2853126/restaurant/nung-wei-hsiao-chu,Hakkanese
Lai Kang Shan,"[Bib Gourmand] Small eats | $
Established for over 20 years, the restaurant expanded in 2026 into a bright, comfortable two-storey space. The signature lamb soup, slow-cooked in Chinese angelica, comes in five different cuts, such",24.973543,121.54007,Bib Gourmand,"10 Jianguo Road, Xindian District, New Taipei, Taiwan",https://guide.michelin.com/en/northern-taiwan/new-taipei-city_2853082/restaurant/lai-kang-shan,Small eats
Hung Chin,"[Bib Gourmand] Hakkanese | $$
Simple and rustic, this century-old house is the epitome of nostalgic charm. The owner-chef sources his produce from small nearby farms to craft a seasonal Hakkanese lineup. There isn’t a set menu, bu",24.7598972,121.0361344,Bib Gourmand,"312, Section 3, Kehu Road, Zhudong Township, Hsinchu County, Taiwan",https://guide.michelin.com/en/northern-taiwan/hsinchu-county_2853127/restaurant/hung-chin,Hakkanese
Hsiu Ming,"[Bib Gourmand] Small eats | $
Installed next to Cishan Old Street since 1986, this neat little shop has stood the test of time. Pork offal can be paired with egg noodles, glass noodles or steamed rice. The fleshy and springy pork ",22.88557,120.481423,Bib Gourmand,"41 Yongping Street, Cishan District, Kaohsiung, Taiwan",https://guide.michelin.com/en/kaohsiung-region/kaohsiung/restaurant/hsiu-ming,Small eats
Wang's Broth,"[Bib Gourmand] Small eats | $
After starting out as a street stall in the night market over 45 years ago, it has since morphed into a full-blown restaurant with a bright, spruce interior. The room is filled with the heady aromas o",25.03921,121.49846,Bib Gourmand,"Huaxi Street Night Market, Stall 153, 17-4 Huaxi Street, Wanhua District, Taipei, Taiwan",https://wangsbroth.com,Small eats
Fu Din Wang (Central),"[Bib Gourmand] Taiwanese | $
Diners flock to this semi-self-service shop for pork trotter, hock and leg – braised in a soy-based marinade for up to four hours, the meat is gelatinous, tender and flavourful. It tastes even better ",24.1451927,120.6765412,Bib Gourmand,"560, Section 1, Taiwan Boulevard, Central District, Taichung, 400, Taiwan",https://www.fudinwang.com/,Taiwanese
Yonghe Chia Hsiang Soy Milk,"[Bib Gourmand] Small eats | $
Popular among locals for its breakfast since 2016, this spot appeals to regulars with cordial service and rustic, traditional flavours. In the food sector for 20+ years, the owner makes the soya milk,",24.99776,121.51877,Bib Gourmand,"57 Minzhi Street, Yonghe District, New Taipei, Taiwan",https://guide.michelin.com/en/northern-taiwan/new-taipei-city_2853082/restaurant/yonghe-chia-hsiang-soy-milk,Small eats
SÒNG JHAO,"[Bib Gourmand] Taiwanese | $
Tucked away in a small, dimly lit alley, this cosy spot has been serving up Taiwanese favourites and Sichuan-inspired fare since 2022. The concise menu is wonderfully legible, and the young enthusiast",25.0134158,121.5171435,Bib Gourmand,"72 Fuxing Street, Yonghe District, New Taipei, Taiwan",https://guide.michelin.com/en/northern-taiwan/new-taipei-city_2853082/restaurant/song-jhao,Taiwanese
Dian Xiao Er (Datong North Road),"[Bib Gourmand] Small eats | $
A favourite spot among locals for braised pork rice, this joint uses mostly fatty pork for its signature dish. The amber sauce has a glossy sheen and the diced pork melts in your mouth like sweets. A ",25.0626666,121.4954962,Bib Gourmand,"27 Datong North Road, Sanchong District, New Taipei, Taiwan",https://guide.michelin.com/en/northern-taiwan/new-taipei-city_2853082/restaurant/dian-xiao-er-datong-north-road,Small eats
San Tung,"[Bib Gourmand] Chinese | $$
San Tung opened its doors in 1975 and the most recent facelift has resulted in a bright, modern vibe. The owner’s father founded the shop which initially only sold noodles. The menu then expanded to c",24.9735212,121.5313767,Bib Gourmand,"19, Lane 133, Zhongyang Road, Xindian District, New Taipei, Taiwan",https://guide.michelin.com/en/northern-taiwan/new-taipei-city_2853082/restaurant/san-tung,Chinese
Chin Chih Yuan (Central),"[Bib Gourmand] Taiwanese | $
Founded in 1978, this shop made its name with rice steamed in a soft rush-woven pouch that imparts unique aromas. Though no longer cooked that way, quality local rice is now topped with a dab of house",24.14131,120.6825015,Bib Gourmand,"170 Chenggong Road, Central District, Taichung, 400, Taiwan",https://guide.michelin.com/en/taichung-region/taichung/restaurant/chin-chih-yuan,Taiwanese
Mai Mien Yen Tsai,"[Bib Gourmand] Noodles | $
Nestled in the Dadaocheng area, this family business is now run by the third-generation owners. It opens at 7am for traditional Taiwanese breakfast – egg or rice noodles served in a flavoursome stock ",25.0610377,121.5098001,Bib Gourmand,"106 Anxi Street, Datong District, Taipei, 103, Taiwan",https://guide.michelin.com/en/taipei-region/taipei/restaurant/mai-mien-yen-tsai,Noodles
Serenity (Zhongzheng),"[Bib Gourmand] Vegetarian | $$
Taiwan's first Sichuan vegetarian restaurant is headed up by two chefs, one specialising in vegetarian cooking, the other well versed in Sichuan cuisine. As half of the shop is enclosed in glass panes",25.044366,121.521854,Bib Gourmand,"1, Lane 1, Zhenjiang Street, Zhongzheng District, Taipei, 100, Taiwan",https://www.serenity.com.tw,Vegetarian
Saffron Fine Indian Cuisine,"[Bib Gourmand] Indian | $$
Terracotta floor, textured walls, burgundy lanterns and dark wood furniture make for a rustic and elegant decor. On the menu, North Indian fare takes centre stage, characterised by unique spice blends",25.1175507,121.5327248,Bib Gourmand,"38-6 Tianmu East Road, Shilin District, Taipei, 111, Taiwan",https://guide.michelin.com/en/taipei-region/taipei/restaurant/saffron,Indian
Pàng,"[Bib Gourmand] Mexican | $$
Orange tables add a pop of colour to this simple room done out in wood tones and neutrals. An Americanophile, the owner-chef worked in a Latam fine dining restaurant before opening this casual joint t",25.03261,121.55215,Bib Gourmand,"181 Wenchang Street, Da'an District, Taipei, Taiwan",https://guide.michelin.com/en/taipei-region/taipei/restaurant/pang,Mexican
Guang Xing Pork Knuckle,"[Bib Gourmand] Small eats | $
Opening its doors in 1998, this tiny gem has stood the test of time. The short but sweet menu is packed with well-made small bites at competitive prices: gelatinous and flavoursome braised pork trotte",25.074733,121.49491,Bib Gourmand,"124 Ren'ai Street, Sanchong District, New Taipei, Taiwan",https://guide.michelin.com/en/northern-taiwan/new-taipei-city_2853082/restaurant/guang-xing-pork-knuckle,Small eats
San Chieh Mei Nung Chia Le,"[Bib Gourmand] Taiwanese | $$
Three sisters restored the family courtyard house, turning it into a restaurant with a retro farmhouse feel. The bubbly, friendly siblings serve dishes made using produce grown on their own farm. Comp",25.1678181,121.6339232,Bib Gourmand,"23 Daping Road, Wanli District, New Taipei, Taiwan",https://shop7879.noon360.com/mainssl/modules/MySpace/index.php?sn=shop7879,Taiwanese
Shou Wu EAT,"[Bib Gourmand] Hakkanese | $$
This unsophisticated eatery champions home-style Hakkanese fare whose low fat and sodium content is rich in healthy benefits. The welcome drink, sicklepod tea, is said to promote bowel and eye health.",24.8201983,121.0232977,Bib Gourmand,"31 Chenggong 2nd Street, Zhubei City, Hsinchu County, Taiwan",https://guide.michelin.com/en/northern-taiwan/hsinchu-county_2853127/restaurant/shou-wu-eat,Hakkanese
